[User ID]	[Service ID]	[TP]	[User Country]	[User AS]	[Service Country]	[Service AS]
133	5387	0.905	9	113	70	450
134	5387	27.027	29	51	70	450
136	5387	17.316	29	46	70	450
150	5387	14.035	9	113	70	450
152	5387	0.882	9	113	70	450
181	5387	5.908	2	56	70	450
186	5387	1.311	10	78	70	450
198	5387	57.142	29	16	70	450
199	5387	23.952	29	16	70	450
206	5387	5.517	29	132	70	450
222	5387	21.739	29	59	70	450
225	5387	18.181	29	59	70	450
270	5387	7.029	19	10	70	450
310	5387	0.688	29	77	70	450
326	5387	3.558	17	36	70	450
335	5387	1.43	29	55	70	450
17	5413	111.111	29	112	70	43
29	5413	17.142	28	126	70	43
62	5413	15.873	29	90	70	43
90	5413	16.304	0	122	70	43
115	5413	17.142	28	126	70	43
122	5413	5.802	23	121	70	43
130	5413	5.524	11	84	70	43
142	5413	15.075	9	12	70	43
200	5413	5.033	8	49	70	43
240	5413	15.957	27	101	70	43
257	5413	15.873	18	50	70	43
258	5413	15.228	7	29	70	43
278	5413	14.925	19	102	70	43
285	5413	15.151	9	113	70	43
286	5413	115.384	29	69	70	43
296	5413	4.58	1	38	70	43
320	5413	7.633	29	88	70	43
17	5443	7.462	29	112	1	43
24	5443	3.147	29	119	1	43
69	5443	3.374	9	100	1	43
76	5443	2.879	2	8	1	43
104	5443	2.233	8	41	1	43
116	5443	2.191	9	100	1	43
140	5443	2.901	29	52	1	43
144	5443	4.491	28	126	1	43
146	5443	2.099	8	125	1	43
201	5443	0.942	8	49	1	43
202	5443	2.895	29	27	1	43
210	5443	2.879	29	81	1	43
213	5443	3.525	16	60	1	43
234	5443	1.954	2	20	1	43
258	5443	4.398	7	29	1	43
266	5443	1.556	8	49	1	43
270	5443	2.103	19	10	1	43
295	5443	2.29	29	19	1	43
301	5443	0.944	16	124	1	43
305	5443	5.0	16	60	1	43
17	5451	18.181	29	112	4	971
28	5451	23.076	29	110	4	971
50	5451	32.258	29	63	4	971
54	5451	28.301	29	0	4	971
70	5451	28.301	9	100	4	971
74	5451	23.809	29	127	4	971
88	5451	120.0	27	101	4	971
105	5451	375.0	8	41	4	971
133	5451	150.0	9	113	4	971
160	5451	3.768	4	26	4	971
186	5451	43.478	10	78	4	971
189	5451	66.666	25	14	4	971
191	5451	18.518	29	68	4	971
192	5451	47.619	10	98	4	971
229	5451	29.411	29	82	4	971
244	5451	27.027	29	70	4	971
253	5451	48.387	20	40	4	971
269	5451	176.47	28	126	4	971
274	5451	15.384	5	76	4	971
311	5451	30.0	29	111	4	971
315	5451	32.967	29	3	4	971
331	5451	28.846	22	13	4	971
17	5456	3.327	29	112	6	43
52	5456	5.97	29	21	6	43
126	5456	4.796	29	7	6	43
128	5456	7.692	29	7	6	43
136	5456	4.282	29	46	6	43
145	5456	13.793	28	126	6	43
153	5456	20.0	9	113	6	43
172	5456	3.773	29	55	6	43
189	5456	17.699	25	14	6	43
202	5456	5.681	29	27	6	43
221	5456	0.348	29	59	6	43
241	5456	40.816	27	101	6	43
242	5456	19.047	27	101	6	43
245	5456	7.272	29	70	6	43
247	5456	2.347	29	116	6	43
293	5456	2.919	29	96	6	43
324	5456	0.421	29	93	6	43
17	5497	12.903	29	112	9	356
49	5497	43.478	29	63	9	356
82	5497	0.455	26	25	9	356
112	5497	2.296	16	95	9	356
117	5497	6.211	9	100	9	356
120	5497	5.154	21	106	9	356
121	5497	12.82	21	106	9	356
125	5497	7.812	29	7	9	356
131	5497	3.96	11	84	9	356
144	5497	9.9	28	126	9	356
145	5497	4.975	28	126	9	356
178	5497	7.407	2	24	9	356
199	5497	17.699	29	16	9	356
232	5497	9.478	29	64	9	356
237	5497	9.433	27	101	9	356
261	5497	4.405	9	113	9	356
274	5497	2.487	5	76	9	356
279	5497	3.921	19	102	9	356
283	5497	0.351	19	102	9	356
311	5497	13.605	29	111	9	356
330	5497	5.037	24	47	9	356
335	5497	7.117	29	55	9	356
17	5500	4.597	29	112	11	43
24	5500	2.4	29	119	11	43
84	5500	1.93	9	130	11	43
87	5500	0.461	27	101	11	43
98	5500	0.272	9	113	11	43
126	5500	1.796	29	7	11	43
129	5500	0.392	11	84	11	43
177	5500	0.758	9	113	11	43
186	5500	1.564	10	78	11	43
199	5500	0.515	29	16	11	43
200	5500	0.23	8	49	11	43
205	5500	1.777	19	134	11	43
221	5500	0.353	29	59	11	43
270	5500	1.273	19	10	11	43
288	5500	0.569	29	107	11	43
325	5500	4.464	17	36	11	43
17	5572	25.773	29	112	39	851
19	5572	25.641	29	89	39	851
27	5572	31.25	29	110	39	851
30	5572	22.522	2	53	39	851
55	5572	31.25	29	37	39	851
57	5572	30.487	29	45	39	851
120	5572	27.932	21	106	39	851
172	5572	35.211	29	55	39	851
181	5572	25.125	2	56	39	851
183	5572	108.695	0	5	39	851
184	5572	13.44	17	31	39	851
199	5572	36.764	29	16	39	851
203	5572	39.682	29	27	39	851
218	5572	37.593	29	92	39	851
222	5572	23.809	29	59	39	851
232	5572	25.38	29	64	39	851
262	5572	52.631	9	113	39	851
270	5572	102.04	19	10	39	851
293	5572	25.641	29	96	39	851
297	5572	18.587	1	1	39	851
298	5572	17.857	1	38	39	851
310	5572	19.685	29	77	39	851
312	5572	5.17	29	80	39	851
326	5572	16.233	17	36	39	851
330	5572	70.422	24	47	39	851
17	5599	14.204	29	112	69	43
37	5599	13.774	29	129	69	43
48	5599	16.077	29	34	69	43
146	5599	81.967	8	125	69	43
180	5599	20.161	2	56	69	43
187	5599	33.557	10	78	69	43
230	5599	19.841	29	82	69	43
236	5599	71.428	9	113	69	43
266	5599	74.626	8	49	69	43
280	5599	0.961	19	102	69	43
328	5599	58.139	9	113	69	43
333	5599	3.295	29	58	69	43
17	5613	13.636	29	112	69	443
20	5613	25.641	29	135	69	443
29	5613	5.025	28	126	69	443
114	5613	16.853	28	126	69	443
199	5613	25.423	29	16	69	443
202	5613	66.666	29	27	69	443
253	5613	5.628	20	40	69	443
254	5613	4.665	20	40	69	443
275	5613	2.39	5	76	69	443
282	5613	5.444	19	102	69	443
315	5613	96.774	29	3	69	443
321	5613	13.333	29	85	69	443
323	5613	1.304	29	93	69	443
17	5714	309.815	29	112	70	474
21	5714	328.99	29	119	70	474
51	5714	608.433	29	63	70	474
88	5714	224.944	27	101	70	474
91	5714	243.961	15	17	70	474
150	5714	131.339	9	113	70	474
194	5714	213.53	19	136	70	474
234	5714	623.456	2	20	70	474
283	5714	208.677	19	102	70	474
296	5714	243.961	1	38	70	474
310	5714	399.209	29	77	70	474
313	5714	431.623	29	80	70	474
17	5735	27.586	29	112	70	875
30	5735	24.39	2	53	70	875
37	5735	47.058	29	129	70	875
45	5735	45.454	29	34	70	875
58	5735	31.25	29	45	70	875
63	5735	28.169	29	57	70	875
105	5735	13.029	8	41	70	875
119	5735	11.94	9	113	70	875
121	5735	20.1	21	106	70	875
137	5735	22.222	29	46	70	875
159	5735	7.054	4	35	70	875
166	5735	16.877	29	6	70	875
172	5735	28.776	29	55	70	875
193	5735	9.708	10	98	70	875
223	5735	137.931	29	59	70	875
240	5735	11.111	27	101	70	875
271	5735	8.752	19	10	70	875
275	5735	8.676	5	76	70	875
282	5735	7.434	19	102	70	875
284	5735	0.611	9	113	70	875
316	5735	24.096	2	75	70	875
318	5735	1.995	29	88	70	875
17	5783	281.407	29	112	70	387
18	5783	133.016	29	112	70	387
40	5783	421.052	29	18	70	387
109	5783	189.189	29	120	70	387
111	5783	38.861	14	86	70	387
121	5783	266.666	21	106	70	387
126	5783	217.898	29	7	70	387
146	5783	68.126	8	125	70	387
164	5783	29.567	29	39	70	387
173	5783	209.737	29	55	70	387
186	5783	58.333	10	78	70	387
189	5783	118.143	25	14	70	387
195	5783	75.675	19	136	70	387
204	5783	75.268	19	134	70	387
240	5783	126.126	27	101	70	387
245	5783	18.229	29	70	70	387
246	5783	94.276	29	126	70	387
255	5783	9.88	25	123	70	387
302	5783	3.308	3	91	70	387
312	5783	189.83	29	80	70	387
336	5783	46.589	29	117	70	387
18	103	3.78	29	112	2	35
27	103	4.166	29	110	2	35
32	103	0.374	29	54	2	35
104	103	16.666	8	41	2	35
105	103	16.666	8	41	2	35
112	103	2.109	16	95	2	35
115	103	14.084	28	126	2	35
118	103	12.987	9	113	2	35
128	103	2.415	29	7	2	35
135	103	13.793	25	123	2	35
142	103	0.39	9	12	2	35
165	103	3.205	29	6	2	35
185	103	4.032	29	48	2	35
226	103	3.43	29	108	2	35
244	103	4.75	29	70	2	35
262	103	4.629	9	113	2	35
270	103	27.777	19	10	2	35
274	103	9.389	5	76	2	35
281	103	0.385	19	102	2	35
329	103	19.607	9	113	2	35
333	103	1.895	29	58	2	35
18	259	109.375	29	112	9	203
32	259	53.846	29	54	9	203
40	259	92.105	29	18	9	203
42	259	60.344	29	92	9	203
110	259	13.806	14	86	9	203
135	259	36.269	25	123	9	203
178	259	1000.0	2	24	9	203
180	259	116.666	2	56	9	203
192	259	33.333	10	98	9	203
203	259	58.823	29	27	9	203
207	259	58.333	29	132	9	203
239	259	40.462	27	101	9	203
289	259	71.428	29	107	9	203
301	259	40.697	16	124	9	203
18	281	38.888	29	112	9	203
61	281	89.743	29	90	9	203
89	281	37.433	0	122	9	203
99	281	40.935	9	113	9	203
115	281	40.935	28	126	9	203
185	281	80.459	29	48	9	203
188	281	39.548	6	67	9	203
202	281	61.946	29	27	9	203
216	281	22.95	30	33	9	203
227	281	107.692	29	109	9	203
287	281	137.254	29	69	9	203
302	281	24.221	3	91	9	203
18	309	97.222	29	112	9	203
51	309	72.916	29	63	9	203
75	309	98.591	2	8	9	203
85	309	39.325	9	130	9	203
97	309	41.666	9	113	9	203
104	309	28.225	8	41	9	203
111	309	13.833	14	86	9	203
123	309	10.057	23	121	9	203
161	309	19.886	4	26	9	203
177	309	40.462	9	113	9	203
237	309	40.462	27	101	9	203
246	309	41.176	29	126	9	203
266	309	31.111	8	49	9	203
267	309	35.532	8	49	9	203
272	309	42.682	28	126	9	203
273	309	42.682	28	126	9	203
276	309	40.0	6	67	9	203
309	309	233.333	29	77	9	203
324	309	134.615	29	93	9	203
18	328	94.594	29	112	9	203
61	328	89.743	29	90	9	203
82	328	0.375	26	25	9	203
123	328	10.071	23	121	9	203
168	328	39.772	9	113	9	203
197	328	39.548	16	32	9	203
212	328	38.888	16	60	9	203
226	328	102.941	29	108	9	203
228	328	134.615	29	109	9	203
233	328	212.121	29	64	9	203
249	328	134.615	29	116	9	203
251	328	27.667	13	9	9	203
264	328	41.42	9	100	9	203
297	328	28.806	1	1	9	203
338	328	82.352	29	87	9	203
18	445	0.658	29	112	9	203
25	445	0.621	29	104	9	203
28	445	0.615	29	110	9	203
50	445	0.616	29	63	9	203
51	445	0.635	29	63	9	203
62	445	0.642	29	90	9	203
84	445	0.639	9	130	9	203
95	445	0.599	29	72	9	203
97	445	0.63	9	113	9	203
152	445	0.649	9	113	9	203
154	445	0.627	10	131	9	203
162	445	0.614	29	44	9	203
185	445	0.637	29	48	9	203
191	445	0.603	29	68	9	203
223	445	0.63	29	59	9	203
227	445	3.796	29	109	9	203
272	445	2.185	28	126	9	203
287	445	0.97	29	69	9	203
299	445	0.613	1	38	9	203
305	445	0.861	16	60	9	203
326	445	2.483	17	36	9	203
330	445	1.179	24	47	9	203
18	446	18.828	29	112	9	203
22	446	16.544	29	119	9	203
23	446	25.787	29	119	9	203
30	446	11.612	2	53	9	203
48	446	19.354	29	34	9	203
68	446	20.224	29	118	9	203
89	446	8.014	0	122	9	203
95	446	20.0	29	72	9	203
107	446	8.372	29	128	9	203
108	446	20.361	29	120	9	203
116	446	12.5	9	100	9	203
123	446	12.912	23	121	9	203
166	446	9.868	29	6	9	203
186	446	15.228	10	78	9	203
191	446	31.69	29	68	9	203
195	446	38.961	19	136	9	203
232	446	7.985	29	64	9	203
249	446	169.811	29	116	9	203
264	446	19.607	9	100	9	203
272	446	27.95	28	126	9	203
274	446	12.693	5	76	9	203
302	446	31.914	3	91	9	203
306	446	22.842	16	60	9	203
308	446	19.65	29	77	9	203
312	446	11.152	29	80	9	203
314	446	17.509	29	3	9	203
330	446	20.501	24	47	9	203
18	558	12.422	29	112	9	255
28	558	15.037	29	110	9	255
31	558	13.157	2	53	9	255
39	558	17.543	29	18	9	255
57	558	16.806	29	45	9	255
59	558	6.25	29	66	9	255
64	558	26.666	29	57	9	255
73	558	10.362	29	127	9	255
111	558	1.785	14	86	9	255
116	558	5.54	9	100	9	255
144	558	8.298	28	126	9	255
179	558	62.5	2	56	9	255
201	558	1.879	8	49	9	255
211	558	4.83	25	123	9	255
217	558	2.254	30	33	9	255
267	558	5.464	8	49	9	255
269	558	5.83	28	126	9	255
291	558	26.315	2	2	9	255
305	558	5.128	16	60	9	255
18	730	2.512	29	112	11	43
30	730	1.986	2	53	11	43
37	730	0.417	29	129	11	43
47	730	2.849	29	34	11	43
53	730	1.557	29	21	11	43
77	730	1.982	15	17	11	43
104	730	2.551	8	41	11	43
119	730	1.994	9	113	11	43
122	730	0.38	23	121	11	43
126	730	1.648	29	7	11	43
146	730	1.679	8	125	11	43
179	730	3.984	2	56	11	43
193	730	1.543	10	98	11	43
197	730	0.321	16	32	11	43
263	730	1.48	9	113	11	43
297	730	0.185	1	1	11	43
18	734	10.309	29	112	11	43
34	734	7.782	29	62	11	43
69	734	4.64	9	100	11	43
123	734	6.968	23	121	11	43
137	734	6.279	29	46	11	43
158	734	18.957	4	30	11	43
170	734	8.695	29	83	11	43
196	734	4.907	16	32	11	43
198	734	8.333	29	16	11	43
246	734	5.524	29	126	11	43
253	734	5.376	20	40	11	43
267	734	5.167	8	49	11	43
272	734	6.211	28	126	11	43
300	734	31.007	16	124	11	43
18	750	13.1	29	112	11	138
21	750	14.705	29	119	11	138
41	750	10.83	29	18	11	138
59	750	12.875	29	66	11	138
82	750	10.638	26	25	11	138
83	750	8.849	9	113	11	138
85	750	9.646	9	130	11	138
106	750	11.32	29	128	11	138
123	750	14.925	23	121	11	138
138	750	7.957	0	4	11	138
162	750	12.82	29	44	11	138
238	750	8.875	27	101	11	138
246	750	10.033	29	126	11	138
259	750	10.416	7	29	11	138
264	750	9.463	9	100	11	138
295	750	10.869	29	19	11	138
299	750	7.915	1	38	11	138
18	753	2.712	29	112	11	546
73	753	2.314	29	127	11	546
75	753	2.732	2	8	11	546
80	753	2.073	15	17	11	546
92	753	1.866	15	17	11	546
93	753	3.083	29	97	11	546
101	753	6.036	29	103	11	546
111	753	3.018	14	86	11	546
139	753	1.815	0	4	11	546
172	753	4.934	29	55	11	546
180	753	5.067	2	56	11	546
183	753	1.905	0	5	11	546
207	753	6.036	29	132	11	546
232	753	5.328	29	64	11	546
254	753	1.92	20	40	11	546
278	753	1.751	19	102	11	546
289	753	2.803	29	107	11	546
308	753	2.475	29	77	11	546
314	753	3.699	29	3	11	546
18	794	3.3	29	112	11	163
42	794	1.31	29	92	11	163
59	794	3.053	29	66	11	163
68	794	2.395	29	118	11	163
95	794	3.174	29	72	11	163
96	794	3.236	29	72	11	163
155	794	1.955	10	131	11	163
160	794	1.123	4	26	11	163
170	794	2.702	29	83	11	163
192	794	2.252	10	98	11	163
197	794	1.401	16	32	11	163
206	794	2.949	29	132	11	163
209	794	1.519	29	99	11	163
217	794	1.31	30	33	11	163
230	794	1.205	29	82	11	163
238	794	2.583	27	101	11	163
250	794	2.481	13	9	11	163
291	794	1.666	2	2	11	163
322	794	2.621	29	85	11	163
335	794	2.487	29	55	11	163
18	830	2.652	29	112	11	138
26	830	2.341	29	104	11	138
35	830	1.972	29	62	11	138
44	830	2.239	29	65	11	138
51	830	2.361	29	63	11	138
60	830	2.227	29	73	11	138
81	830	0.327	25	123	11	138
99	830	1.354	9	113	11	138
148	830	2.642	9	113	11	138
166	830	0.496	29	6	11	138
192	830	1.793	10	98	11	138
200	830	0.712	8	49	11	138
209	830	2.219	29	99	11	138
244	830	2.257	29	70	11	138
265	830	0.935	8	49	11	138
280	830	0.351	19	102	11	138
283	830	0.328	19	102	11	138
285	830	0.353	9	113	11	138
309	830	2.224	29	77	11	138
331	830	1.867	22	13	11	138
18	852	6.525	29	112	11	164
26	852	7.352	29	104	11	164
58	852	4.716	29	45	11	164
71	852	4.566	29	114	11	164
73	852	3.827	29	127	11	164
87	852	5.347	27	101	11	164
88	852	3.505	27	101	11	164
90	852	3.174	0	122	11	164
93	852	5.012	29	97	11	164
104	852	5.738	8	41	11	164
109	852	6.482	29	120	11	164
118	852	3.752	9	113	11	164
123	852	0.749	23	121	11	164
144	852	5.284	28	126	11	164
170	852	4.975	29	83	11	164
188	852	3.853	6	67	11	164
223	852	8.968	29	59	11	164
269	852	0.793	28	126	11	164
273	852	1.868	28	126	11	164
291	852	6.41	2	2	11	164
301	852	0.873	16	124	11	164
304	852	9.28	16	60	11	164
314	852	5.398	29	3	11	164
320	852	2.607	29	88	11	164
328	852	5.376	9	113	11	164
331	852	3.539	22	13	11	164
332	852	1.892	29	58	11	164
18	914	18.072	29	112	17	934
22	914	14.925	29	119	17	934
37	914	20.408	29	129	17	934
42	914	23.437	29	92	17	934
62	914	23.076	29	90	17	934
83	914	75.0	9	113	17	934
91	914	66.666	15	17	17	934
101	914	6.864	29	103	17	934
106	914	15.625	29	128	17	934
126	914	16.666	29	7	17	934
127	914	15.151	29	7	17	934
137	914	24.39	29	46	17	934
141	914	25.641	29	52	17	934
159	914	7.772	4	35	17	934
174	914	66.666	9	113	17	934
190	914	42.253	25	14	17	934
205	914	78.947	19	134	17	934
208	914	75.0	12	43	17	934
224	914	15.957	29	59	17	934
235	914	65.217	9	113	17	934
248	914	14.705	29	116	17	934
254	914	37.5	20	40	17	934
256	914	56.603	18	50	17	934
260	914	53.571	7	29	17	934
263	914	41.095	9	113	17	934
284	914	9.036	9	113	17	934
292	914	18.072	2	2	17	934
322	914	20.689	29	85	17	934
334	914	21.126	29	55	17	934
18	944	4.434	29	112	17	43
54	944	5.73	29	0	17	43
65	944	2.987	29	79	17	43
71	944	13.245	29	114	17	43
101	944	13.201	29	103	17	43
105	944	16.393	8	41	17	43
172	944	5.54	29	55	17	43
178	944	3.798	2	24	17	43
181	944	4.166	2	56	17	43
269	944	0.714	28	126	17	43
288	944	14.234	29	107	17	43
308	944	2.81	29	77	17	43
312	944	4.784	29	80	17	43
323	944	0.684	29	93	17	43
332	944	3.802	29	58	17	43
338	944	6.289	29	87	17	43
18	1098	35.523	29	112	22	414
50	1098	98.039	29	63	22	414
55	1098	41.152	29	37	22	414
100	1098	83.333	29	103	22	414
122	1098	3.201	23	121	22	414
132	1098	277.777	9	113	22	414
136	1098	70.921	29	46	22	414
145	1098	138.888	28	126	22	414
148	1098	212.765	9	113	22	414
149	1098	338.983	9	113	22	414
180	1098	81.967	2	56	22	414
203	1098	8.676	29	27	22	414
208	1098	39.37	12	43	22	414
214	1098	25.773	16	60	22	414
223	1098	40.65	29	59	22	414
235	1098	408.163	9	113	22	414
267	1098	62.111	8	49	22	414
274	1098	65.789	5	76	22	414
279	1098	180.18	19	102	22	414
284	1098	3.897	9	113	22	414
18	1130	11.019	29	112	22	43
23	1130	10.81	29	119	22	43
29	1130	57.971	28	126	22	43
33	1130	13.937	29	62	22	43
39	1130	8.733	29	18	22	43
76	1130	17.021	2	8	22	43
90	1130	16.666	0	122	22	43
147	1130	12.084	8	125	22	43
166	1130	8.064	29	6	22	43
192	1130	12.578	10	98	22	43
221	1130	0.696	29	59	22	43
253	1130	6.944	20	40	22	43
269	1130	24.096	28	126	22	43
271	1130	29.411	19	10	22	43
312	1130	8.733	29	80	22	43
315	1130	14.44	29	3	22	43
331	1130	10.416	22	13	22	43
337	1130	5.571	29	117	22	43
18	1174	13.368	29	112	22	102
90	1174	50.0	0	122	22	102
111	1174	17.123	14	86	22	102
141	1174	21.739	29	52	22	102
200	1174	5.434	8	49	22	102
204	1174	45.454	19	134	22	102
236	1174	39.37	9	113	22	102
328	1174	23.364	9	113	22	102
18	1199	3.007	29	112	22	912
31	1199	2.409	2	53	22	912
70	1199	3.327	9	100	22	912
79	1199	11.494	9	113	22	912
113	1199	1.798	16	61	22	912
133	1199	22.471	9	113	22	912
154	1199	5.221	10	131	22	912
160	1199	0.214	4	26	22	912
172	1199	2.886	29	55	22	912
175	1199	10.471	9	113	22	912
201	1199	6.153	8	49	22	912
205	1199	6.578	19	134	22	912
238	1199	29.85	27	101	22	912
250	1199	14.598	13	9	22	912
259	1199	17.857	7	29	22	912
302	1199	0.273	3	91	22	912
304	1199	1.314	16	60	22	912
18	1274	94.289	29	112	23	286
26	1274	136.801	29	104	23	286
28	1274	90.33	29	110	23	286
60	1274	6.65	29	73	23	286
91	1274	360.406	15	17	23	286
95	1274	86.479	29	72	23	286
113	1274	45.108	16	61	23	286
121	1274	84.624	21	106	23	286
141	1274	141.153	29	52	23	286
143	1274	13.717	9	12	23	286
160	1274	10.926	4	26	23	286
162	1274	98.337	29	44	23	286
169	1274	143.724	29	83	23	286
182	1274	446.54	0	5	23	286
208	1274	470.198	12	43	23	286
213	1274	46.435	16	60	23	286
218	1274	178.391	29	92	23	286
245	1274	154.347	29	70	23	286
259	1274	319.819	7	29	23	286
268	1274	375.661	12	42	23	286
276	1274	525.925	6	67	23	286
278	1274	310.043	19	102	23	286
320	1274	89.759	29	88	23	286
18	1297	849.673	29	112	23	286
30	1297	653.266	2	53	23	286
45	1297	921.985	29	34	23	286
59	1297	855.263	29	66	23	286
68	1297	984.848	29	118	23	286
110	1297	262.626	14	86	23	286
292	1297	702.702	2	2	23	286
300	1297	472.727	16	124	23	286
320	1297	698.924	29	88	23	286
324	1297	792.682	29	93	23	286
332	1297	165.394	29	58	23	286
333	1297	173.333	29	58	23	286
18	1341	8.849	29	112	23	772
94	1341	9.036	29	97	23	772
95	1341	0.926	29	72	23	772
112	1341	5.119	16	95	23	772
124	1341	4.341	23	121	23	772
127	1341	0.856	29	7	23	772
134	1341	13.888	29	51	23	772
169	1341	12.658	29	83	23	772
201	1341	4.285	8	49	23	772
257	1341	38.461	18	50	23	772
258	1341	44.776	7	29	23	772
285	1341	40.54	9	113	23	772
299	1341	5.042	1	38	23	772
330	1341	50.0	24	47	23	772
332	1341	8.498	29	58	23	772
335	1341	11.952	29	55	23	772
18	1379	1.603	29	112	23	36
35	1379	8.333	29	62	23	36
41	1379	8.948	29	18	23	36
63	1379	0.717	29	57	23	36
93	1379	5.449	29	97	23	36
98	1379	10.362	9	113	23	36
133	1379	88.888	9	113	23	36
147	1379	23.121	8	125	23	36
149	1379	105.263	9	113	23	36
174	1379	12.048	9	113	23	36
271	1379	0.793	19	10	23	36
273	1379	46.511	28	126	23	36
18	1385	4.725	29	112	23	499
29	1385	23.474	28	126	23	499
83	1385	26.178	9	113	23	499
101	1385	12.165	29	103	23	499
106	1385	5.875	29	128	23	499
115	1385	35.211	28	126	23	499
117	1385	42.016	9	100	23	499
124	1385	0.884	23	121	23	499
161	1385	2.525	4	26	23	499
167	1385	29.761	9	113	23	499
242	1385	7.352	27	101	23	499
284	1385	0.965	9	113	23	499
307	1385	3.405	16	60	23	499
315	1385	9.652	29	3	23	499
331	1385	0.943	22	13	23	499
333	1385	1.649	29	58	23	499
18	1413	7.49	29	112	69	648
95	1413	7.692	29	72	69	648
97	1413	4.854	9	113	69	648
98	1413	4.566	9	113	69	648
99	1413	4.524	9	113	69	648
101	1413	6.153	29	103	69	648
151	1413	4.415	9	113	69	648
169	1413	5.277	29	83	69	648
198	1413	5.617	29	16	69	648
275	1413	3.766	5	76	69	648
295	1413	5.917	29	19	69	648
309	1413	8.196	29	77	69	648
329	1413	4.434	9	113	69	648
18	1428	22.346	29	112	23	499
39	1428	53.811	29	18	23	499
70	1428	148.148	9	100	23	499
71	1428	22.263	29	114	23	499
118	1428	120.0	9	113	23	499
122	1428	1.907	23	121	23	499
132	1428	169.014	9	113	23	499
149	1428	307.692	9	113	23	499
186	1428	46.332	10	78	23	499
199	1428	48.979	29	16	23	499
242	1428	106.194	27	101	23	499
265	1428	79.47	8	49	23	499
268	1428	117.647	12	42	23	499
292	1428	18.099	2	2	23	499
18	1495	6.211	29	112	23	425
19	1495	4.431	29	89	23	425
24	1495	4.451	29	119	23	425
66	1495	15.873	18	50	23	425
76	1495	12.048	2	8	23	425
103	1495	11.857	29	103	23	425
131	1495	5.444	11	84	23	425
135	1495	18.181	25	123	23	425
150	1495	66.666	9	113	23	425
155	1495	13.824	10	131	23	425
157	1495	2.909	4	30	23	425
186	1495	16.042	10	78	23	425
194	1495	51.724	19	136	23	425
199	1495	13.824	29	16	23	425
212	1495	2.83	16	60	23	425
222	1495	8.72	29	59	23	425
229	1495	6.451	29	82	23	425
275	1495	7.058	5	76	23	425
18	1497	5.61	29	112	23	286
29	1497	13.201	28	126	23	286
56	1497	5.747	29	23	23	286
65	1497	5.524	29	79	23	286
96	1497	4.381	29	72	23	286
99	1497	10.752	9	113	23	286
106	1497	6.589	29	128	23	286
111	1497	1.136	14	86	23	286
116	1497	14.234	9	100	23	286
155	1497	5.908	10	131	23	286
258	1497	12.618	7	29	23	286
276	1497	12.779	6	67	23	286
277	1497	13.071	6	67	23	286
281	1497	0.748	19	102	23	286
295	1497	5.673	29	19	23	286
299	1497	3.241	1	38	23	286
316	1497	6.269	2	75	23	286
322	1497	4.83	29	85	23	286
323	1497	4.241	29	93	23	286
333	1497	3.652	29	58	23	286
18	1548	5.565	29	112	29	604
24	1548	5.328	29	119	29	604
26	1548	5.504	29	104	29	604
39	1548	0.826	29	18	29	604
68	1548	4.491	29	118	29	604
85	1548	6.726	9	130	29	604
95	1548	5.474	29	72	29	604
104	1548	8.264	8	41	29	604
114	1548	6.451	28	126	29	604
120	1548	4.444	21	106	29	604
167	1548	6.507	9	113	29	604
172	1548	4.934	29	55	29	604
173	1548	4.95	29	55	29	604
210	1548	4.672	29	81	29	604
213	1548	8.174	16	60	29	604
215	1548	7.594	16	60	29	604
219	1548	5.059	29	92	29	604
230	1548	5.504	29	82	29	604
253	1548	5.836	20	40	29	604
256	1548	5.847	18	50	29	604
268	1548	6.479	12	42	29	604
272	1548	7.518	28	126	29	604
281	1548	6.185	19	102	29	604
292	1548	3.773	2	2	29	604
325	1548	4.658	17	36	29	604
328	1548	6.521	9	113	29	604
333	1548	2.68	29	58	29	604
18	1553	5.836	29	112	29	604
29	1553	8.241	28	126	29	604
36	1553	5.444	29	71	29	604
53	1553	5.535	29	21	29	604
66	1553	6.396	18	50	29	604
94	1553	5.128	29	97	29	604
116	1553	7.556	9	100	29	604
123	1553	3.452	23	121	29	604
126	1553	4.437	29	7	29	604
152	1553	6.944	9	113	29	604
159	1553	5.357	4	35	29	604
176	1553	7.058	9	113	29	604
185	1553	5.415	29	48	29	604
188	1553	7.246	6	67	29	604
201	1553	0.6	8	49	29	604
212	1553	11.194	16	60	29	604
284	1553	7.125	9	113	29	604
286	1553	6.787	29	69	29	604
291	1553	3.952	2	2	29	604
316	1553	5.016	2	75	29	604
325	1553	4.823	17	36	29	604
338	1553	5.3	29	87	29	604
18	1584	3.389	29	112	31	229
41	1584	6.849	29	18	31	229
44	1584	8.81	29	65	31	229
86	1584	14.814	9	130	31	229
119	1584	11.834	9	113	31	229
144	1584	19.047	28	126	31	229
163	1584	6.535	29	39	31	229
173	1584	7.22	29	55	31	229
204	1584	7.968	19	134	31	229
221	1584	0.358	29	59	31	229
224	1584	5.263	29	59	31	229
231	1584	3.189	29	74	31	229
232	1584	3.636	29	64	31	229
264	1584	15.625	9	100	31	229
267	1584	6.389	8	49	31	229
268	1584	10.256	12	42	31	229
272	1584	9.661	28	126	31	229
277	1584	15.151	6	67	31	229
285	1584	0.385	9	113	31	229
298	1584	1.936	1	38	31	229
303	1584	3.43	16	60	31	229
337	1584	2.663	29	117	31	229
